id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
43bbb82d-0876-4a43-88c8-82b1c5a2df14,SPY250804C00640000,SPY Aug 04 2025 640 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,640,100,100,10228,2025-07-31,0.04,2025-08-01,True
049ac95c-c976-4480-a395-f37401ad2fa9,SPY250804C00641000,SPY Aug 04 2025 641 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,641,100,100,5841,2025-07-31,0.03,2025-08-01,True
4b216b49-8bb1-4fdc-9856-3ea1169ccf85,SPY250804C00642000,SPY Aug 04 2025 642 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,642,100,100,2454,2025-07-31,0.02,2025-08-01,True
5e241e9e-f027-4b2f-a5d7-a481b3fdc0bc,SPY250804C00643000,SPY Aug 04 2025 643 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,643,100,100,2728,2025-07-31,0.03,2025-08-01,True
04bda83d-1753-4cbd-909d-8b4f659ca0e3,SPY250804C00644000,SPY Aug 04 2025 644 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,644,100,100,2418,2025-07-31,0.02,2025-08-01,True
dbe192b8-3061-466a-8c31-81edb74f1243,SPY250804C00645000,SPY Aug 04 2025 645 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,645,100,100,2578,2025-07-31,0.01,2025-08-01,True
e1aa0e05-1c61-45c7-b3d9-df0f661a8c8a,SPY250804C00646000,SPY Aug 04 2025 646 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,646,100,100,2179,2025-07-31,0.01,2025-08-01,True
f9bbc96f-4d1a-41eb-b41b-fc0ef7392866,SPY250804C00647000,SPY Aug 04 2025 647 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,647,100,100,1743,2025-07-31,0.01,2025-08-01,True
f9bf35e7-8d17-46d8-a3af-f04fa737ee1b,SPY250804C00648000,SPY Aug 04 2025 648 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,648,100,100,1893,2025-07-31,0.02,2025-08-01,True
3d2f4721-3f5b-4a17-8f68-cb02d29d7efa,SPY250804C00649000,SPY Aug 04 2025 649 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,649,100,100,1229,2025-07-31,0.01,2025-08-01,True
950aa0d9-29a7-4aac-a117-876d44710a7a,SPY250804C00650000,SPY Aug 04 2025 650 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,650,100,100,4509,2025-07-31,0.01,2025-08-01,True
3b3b5333-75ca-46b2-b2ec-482ff8545fdd,SPY250804C00651000,SPY Aug 04 2025 651 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,651,100,100,854,2025-07-31,0.02,2025-08-01,True
24e289e4-5acf-4281-b0b0-80852ec08a95,SPY250804C00652000,SPY Aug 04 2025 652 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,652,100,100,1972,2025-07-31,0.01,2025-08-01,True
3255e559-5a42-4ef1-b3fb-d3dbbb744842,SPY250804C00653000,SPY Aug 04 2025 653 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,653,100,100,1291,2025-07-31,0.01,2025-08-01,True
b2ac7753-aa63-4785-953d-bf397059dfac,SPY250804C00654000,SPY Aug 04 2025 654 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,654,100,100,1076,2025-07-31,0.01,2025-08-01,True
1dcff6e0-e0db-498a-aab7-62994fd16278,SPY250804C00655000,SPY Aug 04 2025 655 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,655,100,100,1620,2025-07-31,0.01,2025-08-01,True
d0125111-7d70-4634-9a4f-7add375c1245,SPY250804C00656000,SPY Aug 04 2025 656 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,656,100,100,199,2025-07-31,0.01,2025-08-01,True
98291f63-d154-41b1-a1c3-704ed8970eb9,SPY250804C00657000,SPY Aug 04 2025 657 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,657,100,100,447,2025-07-31,0.02,2025-07-31,True
696ddbd5-9c48-4f8b-80d8-6b750be2e649,SPY250804C00658000,SPY Aug 04 2025 658 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,658,100,100,370,2025-07-31,0.01,2025-08-01,True
540ce766-46b4-409b-b8e2-4afe89d1aac1,SPY250804C00659000,SPY Aug 04 2025 659 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,659,100,100,123,2025-07-31,0.01,2025-07-31,True
