id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
0722f86c-e4b8-49b9-addc-d749677d220d,RIOT250808P00012500,RIOT Aug 08 2025 12.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,12.5,100,100,1139,2025-07-31,1.52,2025-08-01,True
8b4c7163-feb6-4a0d-b0c4-06b3eeed4cce,RIOT250808P00013000,RIOT Aug 08 2025 13 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,13,100,100,2317,2025-07-31,2.01,2025-08-01,True
a0e13240-4791-4fb0-9864-523dab5ab683,RIOT250808P00013500,RIOT Aug 08 2025 13.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,13.5,100,100,872,2025-07-31,2.36,2025-08-01,True
b46be970-b2c3-45fd-98ea-a72eefe39a06,RIOT250808P00014000,RIOT Aug 08 2025 14 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,14,100,100,1398,2025-07-31,2.93,2025-08-01,True
cdead283-c025-413e-b2d3-728db4308b7f,RIOT250808P00014500,RIOT Aug 08 2025 14.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,14.5,100,100,299,2025-07-31,3.47,2025-08-01,True
0f5cd222-225d-491f-a01b-33e641ab08e7,RIOT250808P00015000,RIOT Aug 08 2025 15 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,15,100,100,304,2025-07-31,3.93,2025-08-01,True
4acbf613-5bda-4274-9c07-64e2d3227e41,RIOT250808P00015500,RIOT Aug 08 2025 15.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,15.5,100,100,116,2025-07-31,4.4,2025-08-01,True
dc990a46-a54d-4dd2-8ac1-397916275ed9,RIOT250808P00016000,RIOT Aug 08 2025 16 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,16,100,100,118,2025-07-31,4.83,2025-08-01,True
12597489-0258-4727-88f0-9631d5cf6540,RIOT250808P00016500,RIOT Aug 08 2025 16.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,16.5,100,100,,,5.47,2025-08-01,True
49bb340b-cd2a-40bc-980b-c5dfd907b026,RIOT250808P00017000,RIOT Aug 08 2025 17 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,17,100,100,43,2025-07-31,5.95,2025-08-01,True
0f45d5c9-a141-4e77-9e8f-4aac87e8afdc,RIOT250808P00017500,RIOT Aug 08 2025 17.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,17.5,100,100,4,2025-07-31,7.25,2025-08-01,True
fd0e2825-fb99-43e6-aee7-51c03aae5591,RIOT250808P00018000,RIOT Aug 08 2025 18 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,18,100,100,2,2025-07-31,7.72,2025-08-01,True
fe44a14f-745f-4220-a240-8c89998ea480,RIOT250808P00018500,RIOT Aug 08 2025 18.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,18.5,100,100,,,7.58,2025-08-01,True
c30dc2a6-e11c-4a37-ace6-43ccd0830377,RIOT250808P00019000,RIOT Aug 08 2025 19 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,19,100,100,61,2025-07-31,8.05,2025-08-01,True
d0a5afd5-a9cd-40cd-8bff-4b524cd383ef,RIOT250808P00019500,RIOT Aug 08 2025 19.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,19.5,100,100,,,,,True
5a2405fc-f9a6-4547-b392-fc172382df09,RIOT250808P00020000,RIOT Aug 08 2025 20 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,20,100,100,,,8.88,2025-08-01,True
8ece42d7-0694-4f6a-a28e-f5cb45f69b2e,RIOT250808P00020500,RIOT Aug 08 2025 20.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,20.5,100,100,,,,,True
6439aabe-85a1-4ef2-9d59-020f7053a0bc,RIOT250808P00021000,RIOT Aug 08 2025 21 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,21,100,100,,,,,True
0c1a6774-bc1f-4f76-b392-b89f579f051d,RIOT250808P00021500,RIOT Aug 08 2025 21.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,21.5,100,100,,,,,True
590f512e-7b9d-4c3f-8c76-c13e7b610df5,RIOT250808P00022000,RIOT Aug 08 2025 22 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,22,100,100,,,11,2025-08-01,True
bc4a1979-455c-4f58-ade3-7ce3d3468892,RIOT250808P00022500,RIOT Aug 08 2025 22.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,22.5,100,100,,,,,True
b5e95ce5-02c6-42d2-ae86-3bb62ba9b310,RIOT250808P00023000,RIOT Aug 08 2025 23 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,23,100,100,,,,,True
18d9f579-0c47-4d2f-91bd-9fdf05a98c7e,RIOT250808P00023500,RIOT Aug 08 2025 23.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,23.5,100,100,,,,,True
1e54dc91-23ff-4681-a42b-8e1bf5b291f2,RIOT250808P00024000,RIOT Aug 08 2025 24 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,24,100,100,,,,,True
5c3e7d92-cba9-4597-9b25-ae0aed62b01a,RIOT250808P00024500,RIOT Aug 08 2025 24.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,24.5,100,100,,,,,True
3a18a106-14a2-44ce-8269-f6fb54deddb9,RIOT250808P00025000,RIOT Aug 08 2025 25 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,25,100,100,,,13.65,2025-08-01,True
4ef8f327-bddc-46ed-8c38-d900e963e441,RIOT250808P00025500,RIOT Aug 08 2025 25.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,25.5,100,100,,,,,True
76a9457b-bea2-4b0f-b870-47149ec0d0cd,RIOT250808P00026000,RIOT Aug 08 2025 26 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,26,100,100,,,,,True
0e773944-dbba-41f7-8f08-0ebb4f9397d2,RIOT250808P00026500,RIOT Aug 08 2025 26.5 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,26.5,100,100,,,,,True
f5bc3eea-4635-4f24-bd4a-5f72c808b3a7,RIOT250808P00027000,RIOT Aug 08 2025 27 Put,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,put,american,27,100,100,,,,,True
